5.219620617471240109e+01,1.073877983663117271e-02,1.008500000000000000e+03,1.095247500000000000e+05,nan,nan,1.277125000000000000e+03,6.034446093750000000e+05,3.269698275985171553e+06,4.928748441471644328e+05,2.424341872977244493e+05,7.519615998022486747e+04,1.293795556731217948e+04,5.723120528662094557e+02,7.781272704134174489e+00
6.942391869221060574e+01,6.880459007353969980e+00,7.218857142857142435e+02,6.804055836734693730e+04,nan,nan,4.229628571428571377e+03,6.899153833469387144e+06,8.414111362721558660e+06,8.803925158416655613e+05,2.069945653329191846e+05,8.451111272422406182e+04,1.417229955428330868e+04,3.989461296809125201e+02,5.328133967359311107e+00
7.258319703995377381e+01,5.454853562686093937e+01,9.724782608695652470e+02,1.693024952741020752e+04,nan,nan,5.408108695652173992e+03,1.121431587948960252e+07,6.235204666021477897e+05,4.415879067756708246e+05,2.409205934969592199e+05,1.604366833207663731e+05,3.403475631669334689e+04,9.493085013674267429e+02,1.085830882590531665e+01
1.000195334379868228e+02,1.912842889809881228e+02,4.952608695652173765e+02,2.446193194706994473e+04,nan,nan,4.310565217391304031e+03,6.785829941398865543e+06,2.038045203320682980e+06,2.628961983922175132e+05,1.738877507596678915e+05,3.850474807832035731e+04,4.848083123890986826e+03,1.786936570395322974e+02,4.285016704024897649e+00
4.970272096688657371e+01,1.328215269908473273e+00,1.090173913043478251e+03,2.528230623818525601e+03,nan,nan,3.998826086956521522e+03,5.870928404536862858e+06,2.170494090974697319e+05,2.967415175814380636e+05,1.873846437886919011e+05,1.012320495902465918e+05,1.394153890807989228e+04,4.992068288769360151e+02,3.496326333091560823e+00
8.403434526012547678e+01,5.627452014534468390e+02,1.355454545454545325e+02,8.312884297520662585e+03,nan,nan,2.555363636363636488e+03,2.319278958677686285e+06,1.844262894507140154e+05,2.348461870921380978e+04,5.766812582730983195e+03,1.978601182051208525e+03,1.337048015984472386e+03,9.088951780991492058e+01,2.428613144496861942e+00
8.806042117831279370e+01,8.272721274403757263e+00,2.998947368421052602e+02,1.042219944598338043e+04,nan,nan,1.947368421052631675e+03,1.256231180055401521e+06,8.586268648055860540e+05,1.332575837448026869e+05,7.211511762451275717e+04,4.068295626189329778e+04,1.405317441361138299e+04,6.036337184468503665e+02,6.682630163929413669e+00
7.637563612819222669e+01,2.997251164346280028e+00,2.949166666666666856e+02,5.965909722222222626e+03,nan,nan,4.226388888888888687e+03,6.003799182098764926e+06,8.678398687180858105e+05,1.623959131132688199e+05,4.912409419464160601e+04,3.296600511188496603e+04,6.690397175891380357e+03,1.877785841624156831e+02,3.642339667365526168e+00
1.029298343678610195e+02,4.450167436290743694e+01,7.025102040816326507e+02,1.566384539775093726e+05,nan,nan,4.211693877551020705e+03,6.268957477717617527e+06,3.635411290166753344e+06,6.063952225915795425e+05,2.864139486271868809e+05,1.587775156667315459e+05,4.010694122597256501e+04,1.826017763492874110e+03,2.152862690825557834e+01
8.933055746221153015e+01,5.084492687461830087e+02,2.253888888888888857e+02,6.184018209876542824e+04,nan,nan,4.074055555555555657e+03,6.104623108024691232e+06,3.719870314708595630e+06,6.712477862088039983e+05,1.979043386621580576e+05,4.110526845327879710e+04,6.777341463767978894e+03,2.516451362048121609e+02,5.162346316693962933e+00
7.880855535391852129e+01,1.258378603360390757e+00,9.076842105263158373e+02,5.284216066481994858e+03,nan,nan,4.220447368421052488e+03,6.247377405124653131e+06,2.651836223245608853e+05,2.107284055382728111e+05,1.919356526289950416e+05,9.912649659969430650e+04,1.591879397161710040e+04,5.610248546108197161e+02,4.692524417338005627e+00
1.321870391418663360e+02,1.202038901575534169e+02,2.904666666666666401e+02,5.513575822222222341e+05,nan,nan,4.185133333333333212e+03,5.902566782222223468e+06,8.688621052524758503e+06,1.968934159679224715e+06,3.678505162918204442e+05,1.152171778326873318e+05,2.159096106525486175e+04,9.289138960305600676e+02,1.005217378227337477e+01
7.913199259864219925e+01,2.556397874977578866e+00,5.460789473684210407e+02,1.001565166204986053e+04,nan,nan,4.350131578947368325e+03,6.222927587950137444e+06,1.242993737044193316e+06,7.400052777848961705e+04,1.048651277687939873e+05,7.752882047747065371e+04,1.602788843270344842e+04,4.122777856791097406e+02,4.254116744608479550e+00
6.126913572071664049e+01,1.765460716069488569e+02,1.474285714285714164e+02,4.229445918367346894e+04,nan,nan,4.390071428571428442e+03,6.374133923469387926e+06,9.976169615674620727e+05,7.791460489361407235e+04,1.386518954734040562e+04,7.204150761194664483e+03,1.393393397261166911e+03,4.558571287880744904e+01,1.020928137444612194e+00
6.257550855278125113e+01,1.549620272584893765e+00,3.923999999999999773e+02,5.416573333333332812e+03,nan,nan,4.367800000000000182e+03,6.239521693333331496e+06,1.440852211234591436e+06,1.120944353388630552e+05,4.325206237591039826e+04,1.750165196192933217e+04,3.177352016610406736e+03,1.264534631462925489e+02,1.552558120325087776e+00
6.611713275680349966e+01,2.113936512809741153e+00,3.375000000000000000e+01,3.917087500000000000e+04,nan,nan,4.324781250000000000e+03,6.398495858398437500e+06,2.048928460088585969e+06,3.240910307381257298e+05,1.243666461202233768e+05,5.469768863391662308e+04,1.469163919993722629e+04,4.765467087162630833e+02,6.266516268504454423e+00
5.129546712394559194e+01,1.436628894602167472e+00,6.350399999999999636e+02,2.804678400000000238e+03,nan,nan,4.480000000000000000e+03,6.365520959999999963e+06,4.624650974319876987e+05,2.235135786710339307e+05,1.094764037321140349e+05,3.978214639027682279e+04,4.734312526389616323e+03,1.143502844710291271e+02,2.624734796862852271e+00
5.147462534943496593e+01,7.095990493517073672e-01,-2.200000000000000178e+00,1.612480000000000018e+03,nan,nan,4.228800000000000182e+03,6.393027039999999106e+06,7.672981038125380874e+05,8.196930186452493072e+05,4.466829990935811657e+05,1.377023269043617765e+05,2.391837111088314123e+04,4.803659704940363895e+02,4.627852395312788580e+00
1.266955437721690885e+02,1.429303837706151228e+02,4.849268292682926926e+02,1.631228732897085138e+04,nan,nan,5.792463414634145920e+03,1.239005393158834055e+07,2.391843791369993996e+05,2.808713077145814896e+05,2.099659941629749665e+05,1.008249638985858764e+05,3.306355764892034495e+04,1.298720961902123463e+03,1.107291836180824873e+01
7.241514889046814574e+01,1.516591951694893758e+01,5.187878787878787534e+01,3.543398530762166774e+04,nan,nan,4.165484848484848044e+03,6.158175340679522604e+06,2.193380871587209404e+06,8.069634805490622530e+05,4.787602109494876349e+05,1.320492814462479437e+05,9.044712245261900534e+03,1.697968000232722545e+02,4.700006640400380853e+00
6.555674823386618755e+01,4.559924257323149099e+00,1.164125000000000000e+03,1.799585937500000000e+04,nan,nan,4.396343750000000000e+03,6.364553163085937500e+06,2.553599887205607258e+06,6.028253084821397206e+05,3.844289024922154495e+05,1.863140729142225755e+05,3.791813325867141975e+04,9.538787096115518125e+02,9.513283832294909814e+00
5.163679299174629733e+01,7.686466051887813622e-01,2.775600000000000023e+02,1.537766400000000203e+03,nan,nan,4.207399999999999636e+03,6.259326400000000373e+06,7.234477256051580480e+04,8.979761883691282128e+04,7.073691581576281169e+04,6.512591071831946465e+04,1.610048149871804890e+04,6.218194223483976657e+02,5.822625989576110328e+00
7.080090214438479279e+01,1.095082754701608430e+00,3.117941176470588402e+02,7.299751730103806949e+03,nan,nan,4.436764705882353155e+03,6.190828121107266285e+06,2.333079105241822079e+06,2.281446753466682858e+05,8.228157602236514504e+04,1.636647582796865390e+04,1.303771259878764340e+03,1.007432456294031482e+02,2.811073906069415429e+00
1.006093773661644519e+02,4.143203469087180935e+01,7.729787234042552768e+01,3.040182616568583035e+04,nan,nan,4.176723404255319110e+03,5.952368923494795337e+06,1.548392350895186188e+06,2.249596715598778392e+05,4.960900443796811305e+04,2.290466042210140586e+04,3.002635236556157452e+03,1.254325148770386278e+02,2.894871195019325327e+00
7.150840883769467382e+01,1.644121959239673580e-01,1.136142857142857110e+03,8.878293877551021069e+03,nan,nan,4.289942857142857065e+03,6.447719196734692901e+06,3.352336683011757559e+05,3.033216141493864707e+05,2.881774359021423152e+05,2.079023802472911484e+05,3.654992461792886752e+04,1.166254904210246877e+03,8.429173001179748326e+00
6.420038472684942121e+01,1.894390494270316339e+01,1.064466666666666697e+03,4.653315555555555875e+03,nan,nan,4.047766666666666879e+03,5.989927512222222053e+06,1.782459804853565292e+05,2.735884971817504265e+05,2.530012267464240431e+05,9.615661358467595710e+04,1.521378878291440560e+04,5.750362036552004383e+02,4.257169745912545267e+00
6.855472681923735934e+01,7.394660642952604235e+01,6.383225806451613380e+02,7.813057232049949562e+03,nan,nan,3.958806451612903402e+03,5.371476414151925594e+06,7.273521293634870090e+05,2.430265886528723931e+05,1.128412530735532491e+05,3.512465284812987375e+04,9.730538385074816688e+03,4.432962906371407144e+02,4.450695980109292904e+00
5.487060528510127710e+01,1.295480749208391069e+00,6.744074074074073906e+02,1.058083401920439246e+04,nan,nan,4.276481481481481751e+03,6.479203360768175684e+06,4.163934859907063073e+05,2.263243034811368561e+05,1.409129820946710533e+05,6.867962949006006238e+04,1.175177694946128031e+04,3.314530942543653396e+02,4.522697805006904659e+00
7.532019589286154826e+01,2.491360120820400592e+00,7.790000000000000000e+02,8.502458333333333940e+03,nan,nan,5.601625000000000000e+03,1.093270985937500000e+07,1.773511332074034726e+05,2.032282925636542204e+05,1.183215165694545576e+05,7.696351246814626211e+04,1.734301414473867044e+04,5.855907798809361111e+02,6.053854051464539587e+00
8.255513077507004027e+01,7.778224411160970853e+00,2.446025641025641164e+02,1.017039332675871083e+04,nan,nan,8.522141025641025408e+03,2.373955376216305047e+07,3.963984569507222041e+05,5.100270137491622154e+04,2.520536737753685884e+04,1.277363067371419493e+04,3.468139538009415901e+03,1.607752858932894071e+02,3.195711393053231930e+00
8.712513539497641091e+01,2.391744710272126484e-01,9.776190476190475920e+02,5.138854875283446745e+03,nan,nan,4.301500000000000000e+03,6.258082916666666977e+06,4.167270812153755105e+05,3.734456959176276578e+05,3.421021711905773263e+05,1.365001955056415172e+05,2.598417105055427965e+04,9.372064297959132091e+02,1.018690131241026364e+01
5.286356458780895906e+01,6.950890541102295872e-01,9.904000000000000625e+01,2.925398399999999583e+03,nan,nan,4.323880000000000109e+03,6.054829305600000545e+06,1.477482742155212676e+06,5.157483447234170162e+05,1.138540031428441289e+05,3.852600198589802312e+04,1.071934127777816866e+04,4.761846501117334469e+02,8.552746949290698453e+00
1.182930932857872648e+02,2.569454360792746570e+02,-3.669724770642202039e-02,8.326959010184327781e+02,nan,nan,8.652137614678898899e+03,2.656986510950257257e+07,3.363009832182211685e+05,2.702225488561675302e+05,1.082157556232151255e+05,4.786061339839651919e+04,4.883455536053702417e+03,9.947523588805646000e+01,1.641871242995539104e+00
7.806050208210676544e+01,6.260235449429868737e+01,6.048947368421053170e+02,1.640219944598338043e+04,nan,nan,4.516000000000000000e+03,6.850085684210526757e+06,6.079266015977542847e+05,3.595492718974349555e+05,1.614927958176060347e+05,1.033889398402451916e+05,1.591571895819989186e+04,4.064678751761414901e+02,5.299828766996570018e+00
6.751191893356845242e+01,6.395500604341068538e+02,4.945806451612903061e+02,2.400572736732569683e+04,nan,nan,3.899806451612903402e+03,6.819362607700312510e+06,7.369474832811231026e+05,2.803922141519538127e+05,1.175879899840361904e+05,5.355048929534837953e+04,8.382398213715780003e+03,2.014610619711399409e+02,2.795091933785958549e+00
7.979644664321445191e+01,1.724901797901867706e+00,5.422894736842105203e+02,3.457995152354570564e+03,nan,nan,4.313184210526315837e+03,6.183843781855956651e+06,4.910195663859911729e+05,2.358905488974206673e+05,1.302477812270439172e+05,7.385411793717247201e+04,9.612830837578021601e+03,2.649866552177271046e+02,5.343268463739447860e+00
6.402561582959744158e+01,1.330478665958085394e+01,9.190322580645161565e+01,2.745635796045785355e+03,nan,nan,4.375774193548387302e+03,6.321219723204995506e+06,3.727948499974376755e+05,1.891928351292040606e+05,1.066389171590346086e+05,4.003020702494286525e+04,5.286917766443077198e+03,1.756616907023791327e+02,2.674198644571521122e+00
7.067109818106585806e+01,1.551730915835890734e+01,3.855882352941176237e+02,6.396948096885812447e+03,nan,nan,4.554088235294118022e+03,7.659713080449827015e+06,1.382095953941268963e+05,2.270879531719470106e+05,1.605116821751197567e+05,3.831961770270855050e+04,1.854644914189682595e+03,7.556538275170188967e+01,3.117251323267183682e+00
6.318513036503885871e+01,6.467432132839145709e+01,2.212666666666666799e+02,5.835728888888889742e+03,nan,nan,4.646033333333333758e+03,6.351072432222221978e+06,3.672811571552145178e+05,2.434392964574850339e+05,2.141779137532502937e+05,7.930253305171795364e+04,8.031183864648948656e+03,1.770395475314055886e+02,2.326278407942875770e+00
8.102553611011630608e+01,2.676294021420262403e+00,7.934210526315789025e+01,8.909225069252079265e+03,nan,nan,4.252289473684210861e+03,6.000699784626039676e+06,7.613486251469899435e+05,2.758736524680144503e+05,3.302590153380837291e+05,1.687909309976042423e+05,3.104351688172027571e+04,1.164476830970230139e+03,1.071033848538254318e+01
8.653411666327724561e+01,2.225548123243451570e+01,3.420487804878048905e+02,5.915263176680546894e+04,nan,nan,4.172268292682926585e+03,6.216301903628792614e+06,2.392981459467383567e+06,3.132096592311424320e+05,7.264895171621537884e+04,2.463651454090660991e+04,2.650196621006602982e+03,1.626492973398453046e+02,2.986324453775452081e+00
8.301343195908714279e+01,5.377684742376563243e+00,3.734883720930232585e+02,1.724156841535965214e+03,nan,nan,4.717488372093022917e+03,7.399254110329908319e+06,3.644115121025108965e+05,2.492676310712968407e+05,1.006116081828042225e+05,2.953715380057000948e+04,4.044527238054335612e+03,1.743577539637867346e+02,3.800230074655067014e+00
7.820876778811916097e+01,1.835371139198962220e+00,3.909803921568627629e+02,1.202474309880814981e+05,nan,nan,5.928313725490195793e+03,1.151252896039984748e+07,4.022717594171522651e+06,6.094669798854651162e+05,1.892262889835580718e+05,7.292285066728298261e+04,1.819574239986082466e+04,6.922242062796193522e+02,9.318505535772391823e+00
5.790329239483843793e+01,1.172859876864931579e+02,2.592962962962963047e+02,6.120727023319615910e+03,nan,nan,4.333888888888888687e+03,6.337685580246914178e+06,1.310121175778043253e+05,3.260969880778633888e+04,1.631078693015817589e+04,6.504310349063577632e+03,1.032201141099821371e+03,7.123903789537392583e+01,1.196680725220211849e+00
6.494917802105508997e+01,1.510133981530530534e+01,2.450000000000000000e+02,9.853519999999999709e+04,nan,nan,2.798500000000000000e+03,2.662234350000000093e+06,3.422606632717885077e+06,4.365743664883745369e+05,1.410755962853249512e+05,9.259502777361910557e+04,1.144258277762583748e+04,5.639409552290795773e+02,6.374899924682948082e+00
6.604081575818111105e+01,2.536476142103231357e+00,3.899062500000000000e+02,1.060772460937500000e+03,nan,nan,4.280656250000000000e+03,6.374753288085937500e+06,1.277929602726149024e+05,6.891957773599804204e+04,3.816640165463645098e+04,3.555965539225582324e+04,1.306030961283218676e+04,4.335933441596994271e+02,4.513033222244543730e+00
4.881741255301371751e+01,4.725163786061392646e-01,9.794347826086956275e+02,1.110824574669187132e+04,nan,nan,4.162391304347826008e+03,5.970751107750471681e+06,1.137728407427019440e+06,3.477790489993980736e+05,2.095700251844114391e+05,1.134173793842002051e+05,1.258768529379177380e+04,2.798283800632164571e+02,2.714689279979005665e+00
6.171292670890003507e+01,2.178429562223464444e+01,6.470333333333333030e+02,6.500365555555556057e+03,nan,nan,4.377600000000000364e+03,6.746363773333332501e+06,8.244406718893707730e+05,1.094488228068109020e+05,1.112532328711762093e+05,4.112415863709148834e+04,1.151493522480267529e+04,8.472057100907205722e+02,2.932692132625111014e+01
6.442120801755547177e+01,1.704616355134330519e+01,3.977096774193548185e+02,5.725227055150883825e+04,nan,nan,4.208129032258064399e+03,6.514681080124869011e+06,1.078977562853395473e+06,2.553757902655836951e+05,4.708728565962061111e+04,2.544128140319820159e+04,4.694535185695039218e+03,1.112825739414820703e+02,2.015501062096705542e+00
7.589704907051611826e+01,1.484893026993973706e+02,3.133529411764706083e+02,2.211649307958477584e+04,nan,nan,8.474117647058823422e+03,2.468217663321799040e+07,3.190525476004132652e+05,2.073569173655601917e+05,7.456299752075168362e+04,1.506526819582950702e+04,2.472038693205105119e+03,8.994032817493912546e+01,1.987431720676803959e+00
1.010651424861903536e+02,2.267493262341011189e+02,2.975294117647058556e+02,1.606713148788927356e+04,nan,nan,3.880264705882353155e+03,7.746042312283736654e+06,4.559100590333048021e+05,3.526321473636755254e+05,9.354031588991680474e+04,4.345096589184695040e+04,5.595301938038652224e+03,2.132608303733846640e+02,6.382979876144193376e+00
7.354033719207180297e+01,1.546509934288479258e+02,9.588421052631579187e+02,6.986123434903046582e+05,nan,nan,2.269947368421052488e+03,2.049703839335180121e+06,1.387168444158982858e+07,2.951205999638657551e+06,7.985031410364916082e+05,1.947885200559451769e+05,2.414487411074687043e+04,5.978860724577644987e+02,8.055514744222399770e+00
6.924202708970530296e+01,1.035941271061118982e+02,9.072727272727273373e+01,1.003558044077135273e+05,nan,nan,8.696848484848484077e+03,2.600184528007346392e+07,2.684698736442662776e+06,3.257247982966191485e+05,6.606379824305001239e+04,2.416988721372854343e+04,5.756124264441393279e+03,3.595656589234961302e+02,5.966869846085267604e+00
4.749496075603040168e+01,1.018517620667125811e+00,2.965000000000000000e+02,1.853068181818181756e+03,nan,nan,4.343636363636363967e+03,5.805166685950413346e+06,1.326365762853762135e+05,7.300485648821273935e+04,2.437062462376340409e+04,7.255132741174071271e+03,1.859535992605918636e+03,9.799552665998227496e+01,2.210455338986129892e+00
7.401198955538926327e+01,1.561369541826910101e+01,2.950285714285714107e+02,8.199134693877549580e+02,nan,nan,4.292000000000000000e+03,6.333685142857142724e+06,5.077917726888816833e+04,6.531720527201461664e+04,3.410355010391318501e+04,1.087447544320720226e+04,1.532260551426532402e+03,6.604305774926622519e+01,2.018446241745871284e+00
5.287416637188410107e+01,5.356181338339371223e+01,5.845000000000000000e+02,9.085000000000000000e+02,nan,nan,4.230875000000000000e+03,6.371132026041666977e+06,8.072317026911042922e+04,1.064542699670132861e+05,6.471735578019830427e+04,3.364891048238102667e+04,5.335011755294311115e+03,1.495878438136990383e+02,2.452430708925826153e+00
7.158345729174436656e+01,1.069654233097508111e+01,8.568181818181818699e+02,5.024826997245179518e+04,nan,nan,4.285969696969696997e+03,5.878244089990817010e+06,8.616435749095074832e+06,3.649131309190662578e+05,1.586155331789911434e+05,1.026551736566320760e+05,2.429353342966690980e+04,7.290007932698023296e+02,7.979076961273182000e+00
6.341909505131182101e+01,1.412042264364349897e+01,4.349310344827586050e+02,1.042689179548157153e+04,nan,nan,4.094034482758620470e+03,5.864281757431629114e+06,5.109443745261147851e+05,1.005502122923782299e+05,5.479889699733995076e+04,3.649725102856980084e+04,1.293838093158258562e+04,4.969707112770461777e+02,5.810462276592860853e+00
8.222795834158743844e+01,1.365052791183318277e+02,3.815945945945945823e+02,8.048591672753833700e+04,nan,nan,3.997162162162162076e+03,6.491734838568298146e+06,2.136386811535764951e+06,2.010057996783749841e+05,8.516199320925530628e+04,2.336153874745741632e+04,1.904309164594674485e+03,6.487740908772551052e+01,1.912172005861994872e+00
5.273810904398427368e+01,2.166054840555483363e+00,4.056800000000000068e+02,1.866277760000000126e+04,nan,nan,4.072760000000000218e+03,5.955822742399999872e+06,1.233153028709016507e+06,7.590043141526203544e+04,3.260026027666897789e+04,2.006071709451559946e+04,3.421538713582215678e+03,1.732210428611517443e+02,2.353742077401265842e+00
8.744591044972733584e+01,6.842900421362609897e-01,7.955121951219512084e+02,7.390054729327781388e+03,nan,nan,4.224780487804878248e+03,5.940408024985129014e+06,2.398228258347423689e+05,1.919419210191233142e+05,1.632566920378395007e+05,9.615414352973463247e+04,2.608530598600476151e+04,1.324345612866406782e+03,1.301239234160594194e+01
5.239618504373868291e+01,2.212909897871634168e+00,3.031999999999999886e+02,1.134760000000000036e+04,nan,nan,4.342520000000000437e+03,6.248500169600000605e+06,2.395928078359624837e+06,2.430755986410047917e+05,1.436358008029927732e+05,7.385235314064103295e+04,1.550398511296911420e+04,3.118578209691949041e+02,4.737098710652438704e+00
6.207721782816503264e+01,1.174924808681867745e+02,1.024607142857142890e+03,2.213859566326530694e+04,nan,nan,4.254857142857143117e+03,5.832763051020408049e+06,2.734842244337180164e+06,4.616366370045281365e+05,2.440604970027977251e+05,1.474800661585782946e+05,3.442262927300060983e+04,1.122510841098351420e+03,1.400180804536520540e+01
7.032013437915276199e+01,2.533042625994227137e+02,3.473333333333333144e+02,2.139712222222222481e+05,nan,nan,1.658583333333333258e+03,1.045180743055555504e+06,4.629367781649080105e+06,7.266525901949612889e+05,1.024194569933364255e+05,4.292617550546742859e+04,1.466583606382518883e+04,3.606789560315376093e+02,5.151348467830768385e+00
8.200742942486172637e+01,2.245627950923691856e+02,1.091094594594594582e+03,3.941040997078159853e+04,nan,nan,8.663932432432431597e+03,2.506057514408327267e+07,5.462077301414915128e+05,4.874040182263648021e+05,4.106008718127276516e+05,1.692513470697116281e+05,3.701886873857190221e+04,1.022634230650814288e+03,1.277760004209054223e+01
6.452766645067107731e+01,3.529637391175155585e+02,4.133103448275862206e+02,6.603800237812128216e+03,nan,nan,4.169310344827586050e+03,6.554290351961949840e+06,1.311247263753044652e+06,1.252624350318004726e+05,4.380302499812579481e+04,1.875402974077042381e+04,4.848843789846989239e+03,2.088829846908375316e+02,3.085899075505067479e+00
1.292767521861224793e+02,1.788454297434259956e+02,5.288999999999999773e+02,9.371790000000000873e+03,nan,nan,4.208333333333333030e+03,6.286207655555555597e+06,2.164706622035203618e+05,1.998795516888723650e+05,1.889636513042145816e+05,1.503228062424134405e+05,2.887722259836505691e+04,5.474606805374718306e+02,5.919253942548136749e+00
5.310311267140548352e+01,4.458902092136611373e+00,7.594117647058823195e+02,3.725889273356401645e+03,nan,nan,4.457411764705881978e+03,6.815630242214533500e+06,5.216755054643638141e+04,7.082657598354572838e+04,5.135198117779188760e+04,3.452742707069013704e+04,6.415604829777820669e+03,2.760574388590663943e+02,2.928073794501723892e+00
8.496569703226855097e+01,2.221375724031728005e+00,8.982500000000000000e+02,1.695598749999999927e+04,nan,nan,4.123725000000000364e+03,5.898973299374999478e+06,1.063807117483644513e+06,3.927803747531918343e+05,2.285150191651062632e+05,1.255963383038176107e+05,2.854832649637415670e+04,1.264431421132200740e+03,1.279187920036405224e+01
8.490777519081137825e+01,7.398048251758959282e+01,1.009000000000000000e+03,3.313157894736842081e+03,nan,nan,4.196026315789473301e+03,6.161446920360110700e+06,3.970769336275256937e+05,3.685066223104245728e+05,3.991178434830315528e+05,1.466591663976436248e+05,1.693457752017028179e+04,2.746025766703079398e+02,3.634986548920272398e+00
7.243916082101662823e+01,2.140620633583422716e+02,6.129032258064515872e+02,2.211466805411029782e+04,nan,nan,4.235096774193548299e+03,6.210025764828302898e+06,1.352930641552983085e+06,3.850544541429135134e+05,7.527044294366210233e+05,4.396947134507695446e+05,2.027408955220440403e+05,6.344320590486310721e+03,7.014867971921614753e+01
7.690968046752780651e+01,1.000401831333530556e+00,6.599722222222221717e+02,1.749513811728395012e+04,nan,nan,4.097777777777777374e+03,5.924303561728395522e+06,1.184511581900500227e+06,9.619374950696656015e+04,1.095362234639024973e+05,5.778266303758394497e+04,1.144737648531929153e+04,4.182238178681778322e+02,4.444152945335527072e+00
1.100414931483419565e+02,1.008336780649040243e+01,4.376078431372549176e+02,7.143101114955786215e+03,nan,nan,4.229019607843137237e+03,5.916365038831217214e+06,2.266328853360630455e+04,1.121423062956887006e+05,8.307562656311313913e+04,7.084774776642715733e+04,1.376960137143837710e+04,4.291509568844667797e+02,5.239598445900282897e+00
7.502253320289077010e+01,1.420110522706786682e+01,3.321428571428571672e+02,4.799170068027211528e+03,nan,nan,2.460095238095238074e+03,1.925102752834466984e+06,7.249736430294421734e+04,5.147715346855848475e+04,3.316637659716369672e+04,2.594943419640610591e+04,6.769014562631856279e+03,3.277744359552866058e+02,8.808759525627989362e+00
7.740424660609077989e+01,1.654797758304092881e+01,7.725588235294117112e+02,1.357918771626297712e+04,nan,nan,3.961941176470588289e+03,5.198884055363321677e+06,1.155969333234221209e+06,6.083972853307531914e+05,2.346926016632426472e+05,1.137993938756603311e+05,2.285871662707906944e+04,1.030268734327539050e+03,1.473993519758622384e+01
7.283057054179326428e+01,4.448941459230271676e+02,6.642424242424242209e+01,4.277213957759413461e+03,nan,nan,4.213393939393939036e+03,6.881406723599632271e+06,2.298811607948940364e+05,1.922508927031959756e+05,1.277225531883888616e+05,4.183351756422616745e+04,6.004334190470659451e+03,4.478502535818806791e+02,1.372001415277589587e+01
